"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL561366";"";"None";"420.97";"1";"5.79";"5";"Cc1csc(NS(=O)(=O)c2ccc(Cl)cc2)c1-c1nc2ccccc2s1";"IC50";"'='";"15000.0";"nM";"4.82";"";"";"UO_0000065";"11.46";"0.25";"-0.97";"8.17";"0";"CHEMBL1024480";"Inhibition of Bacillus anthracis lethal factor assessed as cleavage of MAPKK by fluorescence peptide cleavage assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1151859";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";""
"CHEMBL559910";"";"None";"489.86";"1";"7.09";"22";"Cc1csc(NS(=O)(=O)c2cc(Cl)c(Cl)cc2Cl)c1-c1nc2ccccc2s1";"IC50";"'='";"15000.0";"nM";"4.82";"";"";"UO_0000065";"9.85";"0.24";"-2.27";"8.17";"0";"CHEMBL1024480";"Inhibition of Bacillus anthracis lethal factor assessed as cleavage of MAPKK by fluorescence peptide cleavage assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1151859";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";""
"CHEMBL563193";"";"None";"274.26";"0";"3.04";"6";"N#C/C(=C\c1ccc([N+](=O)[O-])s1)C(=O)c1ccco1";"IC50";"'='";"19000.0";"nM";"4.72";"";"";"UO_0000065";"17.21";"0.34";"1.68";"4.86";"0";"CHEMBL1024480";"Inhibition of Bacillus anthracis lethal factor assessed as cleavage of MAPKK by fluorescence peptide cleavage assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1151859";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";""
"CHEMBL4205807";"";"None";"2017.43";"None";"None";"Clone#18";"CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)CN)C(=O)N[C@@H](CS)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O";"IC50";"'='";"1198.0";"nM";"5.92";"";"";"UO_0000065";"2.94";"None";"None";"None";"0";"CHEMBL4186160";"Inhibition of Bacillus anthracis lethal factor protease using substrate containing CyPet and YPet linked by RRKKVYPYPMEGTIA sequence preincubated for 30 mins followed by substrate addition measured every 2 mins for 3 hrs by FRET assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL4184151";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
"CHEMBL3099020";"";"None";"369.42";"1";"5.17";"18a";"Cc1cc(N)c2cc(NC(=O)c3ccc(Oc4ccccc4)cc3)ccc2n1";"IC50";"'='";"70000.0";"nM";"4.16";"";"";"UO_0000065";"11.25";"0.20";"-1.02";"5.38";"0";"CHEMBL3100684";"Inhibition of Bacillus anthracis lethal factor assessed as MCA-KKVYPYPME[dnp]K amide cleavage after 30 mins by fluorescence plate reader analysis";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL3098056";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";""
"CHEMBL3634964";"";"None";"318.37";"0";"1.43";"3q";"Cc1cc(S(=O)(=O)N(C(C)C)[C@H](C)C(=O)NO)ccc1F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3637359";"Inhibition of Bacillus anthracis Lethal factor after 10 mins by mobility shift protease assay using 8 uM FITC as substrate";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL3632585";"1";"Scientific Literature";"J Med Chem";"2015";"None";""
"CHEMBL1255965";"";"None";"2081.63";"None";"None";"14c";"NCc1ccc(CSC[C@H]2O[C@H]3O[C@H]4[C@H](O)[C@@H](O)[C@H](O[C@H]5[C@H](O)[C@@H](O)[C@H](O[C@H]6[C@H](O)[C@@H](O)[C@H](O[C@H]7[C@H](O)[C@@H](O)[C@H](O[C@H]8[C@H](O)[C@@H](O)[C@H](O[C@H]9[C@H](O)[C@@H](O)[C@H](O[C@H]2[C@H](O)[C@H]3O)O[C@@H]9CSCc2ccc(CN)cc2)O[C@@H]8CSCc2ccc(CN)cc2)O[C@@H]7CSCc2ccc(CN)cc2)O[C@@H]6CSCc2ccc(CN)cc2)O[C@@H]5CSCc2ccc(CN)cc2)O[C@@H]4CSCc2ccc(CN)cc2)cc1";"IC50";"'='";"700.0";"nM";"6.16";"";"";"UO_0000065";"2.96";"None";"None";"None";"0";"CHEMBL1268244";"Inhibition of Bacillus anthracis lethal factor";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1255363";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2008";"None";""
"CHEMBL198289";"";"None";"380.45";"0";"3.24";"27";"O=C(O)CN1C(=O)/C(=C/c2ncc(-c3ccc(F)cc3)s2)SC1=S";"IC50";"'='";"22387.21";"nM";"4.65";"";"";"UO_0000065";"12.22";"0.26";"1.41";"6.60";"0";"CHEMBL864614";"Inhibitory activity against anthrax lethal factor metalloprotease";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1148588";"1";"Scientific Literature";"J Med Chem";"2006";"None";""
"CHEMBL199465";"";"None";"314.39";"0";"2.33";"23";"O=C1NC(=S)NC(=O)C1=Cc1ccc(-c2ccccc2)s1";"IC50";"'='";"1202.26";"nM";"5.92";"";"";"UO_0000065";"18.83";"0.39";"3.59";"10.17";"0";"CHEMBL864614";"Inhibitory activity against anthrax lethal factor metalloprotease";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1148588";"1";"Scientific Literature";"J Med Chem";"2006";"None";""
"CHEMBL200848";"";"None";"301.73";"0";"2.73";"18";"CN1C(N)=NC(=O)/C1=C\c1ccc(-c2ccc(Cl)cc2)o1";"IC50";"'='";"200000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL864614";"Inhibitory activity against anthrax lethal factor metalloprotease";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1148588";"1";"Scientific Literature";"J Med Chem";"2006";"None";""
"CHEMBL200421";"";"None";"361.47";"0";"3.70";"9";"O=C(O)CN1C(=O)/C(=C/c2ccc(-c3ccccc3)s2)SC1=S";"IC50";"'='";"740.0";"nM";"6.13";"";"";"UO_0000065";"16.96";"0.36";"2.43";"10.64";"0";"CHEMBL864614";"Inhibitory activity against anthrax lethal factor metalloprotease";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1148588";"1";"Scientific Literature";"J Med Chem";"2006";"None";""
"CHEMBL381215";"";"None";"390.40";"0";"3.14";"5";"O=C(O)CN1C(=O)/C(=C/c2ccc(-c3ccccc3[N+](=O)[O-])o2)SC1=S";"IC50";"'='";"3090.3";"nM";"5.51";"";"";"UO_0000065";"14.11";"0.29";"2.37";"4.84";"0";"CHEMBL864614";"Inhibitory activity against anthrax lethal factor metalloprotease";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1148588";"1";"Scientific Literature";"J Med Chem";"2006";"None";""
"CHEMBL197764";"";"None";"471.30";"0";"3.84";"2";"O=C(O)CN1C(=O)/C(=C/c2ccc(-c3ccc(I)cc3)o2)SC1=S";"IC50";"'='";"5623.41";"nM";"5.25";"";"";"UO_0000065";"11.14";"0.30";"1.41";"7.42";"0";"CHEMBL864614";"Inhibitory activity against anthrax lethal factor metalloprotease";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1148588";"1";"Scientific Literature";"J Med Chem";"2006";"None";""
"CHEMBL3098978";"";"None";"322.37";"0";"3.78";"20c";"COc1ccc(NC(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3100684";"Inhibition of Bacillus anthracis lethal factor assessed as MCA-KKVYPYPME[dnp]K amide cleavage after 30 mins by fluorescence plate reader analysis";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL3098056";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";""
"CHEMBL3098973";"";"None";"336.40";"0";"3.10";"18nn";"COc1ncccc1CCC(=O)Nc1ccc2nc(C)cc(N)c2c1";"IC50";"'='";"41000.0";"nM";"4.39";"";"";"UO_0000065";"13.04";"0.24";"1.29";"4.87";"0";"CHEMBL3100684";"Inhibition of Bacillus anthracis lethal factor assessed as MCA-KKVYPYPME[dnp]K amide cleavage after 30 mins by fluorescence plate reader analysis";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL3098056";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";""
"CHEMBL3099002";"";"None";"365.43";"0";"3.71";"18w";"COc1ccc(OC)c(CCC(=O)Nc2ccc3nc(C)cc(N)c3c2)c1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3100684";"Inhibition of Bacillus anthracis lethal factor assessed as MCA-KKVYPYPME[dnp]K amide cleavage after 30 mins by fluorescence plate reader analysis";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL3098056";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";""
"CHEMBL3099007";"";"None";"373.38";"0";"4.72";"18bb";"Cc1cc(N)c2cc(NC(=O)CCc3ccccc3C(F)(F)F)ccc2n1";"IC50";"'='";"38000.0";"nM";"4.42";"";"";"UO_0000065";"11.84";"0.22";"-0.30";"6.50";"0";"CHEMBL3100684";"Inhibition of Bacillus anthracis lethal factor assessed as MCA-KKVYPYPME[dnp]K amide cleavage after 30 mins by fluorescence plate reader analysis";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL3098056";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";""
"CHEMBL441372";"";"None";"390.40";"0";"3.18";"23";"O=C(O)c1ccccc1-c1ccc(/C=N/N2C(=O)C3C4C=CC(CC4)C3C2=O)o1";"IC50";"'='";"25600.0";"nM";"4.59";"";"";"UO_0000065";"11.76";"0.22";"1.41";"4.58";"0";"CHEMBL871508";"Inhibition of Anthrax lethal factor activity by microplate assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1146035";"1";"Scientific Literature";"J Med Chem";"2006";"None";""
"CHEMBL204073";"";"None";"300.38";"0";"0.68";"19";"CC(C)[C@@H](NS(=O)(=O)CCc1ccccc1)C(=O)NO";"IC50";"'='";"11880.0";"nM";"4.92";"";"";"UO_0000065";"16.40";"0.34";"4.25";"5.16";"0";"CHEMBL861854";"Inhibition of LF by FRET assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1138106";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL212723";"";"None";"231.25";"0";"2.50";"10";"Cc1ccc(C)n1-c1ccc(C(=O)O)c(O)c1";"IC50";"'='";"4300.0";"nM";"5.37";"";"";"UO_0000065";"23.21";"0.43";"2.87";"8.59";"0";"CHEMBL871508";"Inhibition of Anthrax lethal factor activity by microplate assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1146035";"1";"Scientific Literature";"J Med Chem";"2006";"None";""
"CHEMBL203848";"";"None";"332.35";"0";"0.32";"41";"Cc1cc(S(=O)(=O)N[C@@H](C(=O)NO)C2CCOC2)ccc1F";"IC50";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"20.82";"0.43";"6.60";"6.61";"0";"CHEMBL861854";"Inhibition of LF by FRET assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1138106";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL201677";"";"None";"396.47";"0";"1.11";"9";"COc1ccc(S(=O)(=O)N(CCn2ccnc2)[C@@H](C(=O)NO)C(C)C)cc1";"IC50";"'='";"19100.0";"nM";"4.72";"";"";"UO_0000065";"11.90";"0.24";"3.61";"4.15";"0";"CHEMBL861854";"Inhibition of LF by FRET assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1138106";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL203510";"";"None";"316.38";"0";"0.85";"4";"COc1ccc(S(=O)(=O)N(C)[C@@H](C(=O)NO)C(C)C)cc1";"IC50";"'='";"17000.0";"nM";"4.77";"";"";"UO_0000065";"15.08";"0.31";"3.92";"4.97";"0";"CHEMBL861855";"Inhibition of LF by MACK assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1138106";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL201564";"";"None";"290.32";"0";"0.70";"32";"CC[C@@H](NS(=O)(=O)c1ccc(F)c(C)c1)C(=O)NO";"IC50";"'='";"490.0";"nM";"6.31";"";"";"UO_0000065";"21.73";"0.45";"5.61";"6.61";"0";"CHEMBL861855";"Inhibition of LF by MACK assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1138106";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL201620";"";"None";"320.34";"0";"0.13";"28";"CC(C)[C@@H](NS(=O)(=O)c1ccc(F)cc1CO)C(=O)NO";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL861855";"Inhibition of LF by MACK assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1138106";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL414858";"";"None";"362.46";"0";"1.07";"30";"CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2cnns2)s1)C(=O)NO";"IC50";"'='";"810.0";"nM";"6.09";"";"";"UO_0000065";"16.81";"0.38";"5.02";"5.02";"0";"CHEMBL861854";"Inhibition of LF by FRET assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1138106";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL203980";"";"None";"278.25";"0";"0.00";"6";"CC(C)[C@@H](NS(=O)(=O)CC(F)(F)F)C(=O)NO";"IC50";"'>'";"40000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL861855";"Inhibition of LF by MACK assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1138106";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL383156";"";"None";"320.34";"0";"0.13";"27";"CC(C)[C@@H](NS(=O)(=O)c1ccc(F)c(CO)c1)C(=O)NO";"IC50";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"19.42";"0.40";"6.09";"5.38";"0";"CHEMBL861854";"Inhibition of LF by FRET assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1138106";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL213533";"";"None";"463.47";"0";"3.07";"52";"CC1=NN(c2ccc(S(N)(=O)=O)cc2)C(=O)/C1=C/c1ccc(-c2ccc3c(c2)COC3=O)o1";"IC50";"'='";"29600.0";"nM";"4.53";"";"";"UO_0000065";"9.77";"0.19";"1.46";"3.42";"0";"CHEMBL871508";"Inhibition of Anthrax lethal factor activity by microplate assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1146035";"1";"Scientific Literature";"J Med Chem";"2006";"None";""
"CHEMBL213275";"";"None";"392.80";"0";"4.84";"26";"N#C/C(=C\c1ccc(-c2cccc(C(=O)O)c2)o1)C(=O)Nc1ccc(Cl)cc1";"IC50";"'='";"29900.0";"nM";"4.52";"";"";"UO_0000065";"11.52";"0.22";"-0.32";"4.38";"0";"CHEMBL871508";"Inhibition of Anthrax lethal factor activity by microplate assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1146035";"1";"Scientific Literature";"J Med Chem";"2006";"None";""
"CHEMBL3098990";"";"None";"335.41";"0";"3.71";"18t, MBX1033";"COc1ccccc1CCC(=O)Nc1ccc2nc(C)cc(N)c2c1";"IC50";"'='";"1101.0";"nM";"5.96";"";"";"UO_0000065";"17.76";"0.33";"2.25";"7.71";"0";"CHEMBL3100542";"Non-competitive inhibition of Bacillus anthracis lethal factor using 50 uM MCA-KKVYPYPME[dnp]K amide as substrate after 30 mins by Eadie-Hofstee plot analysis";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL3098056";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";""
"CHEMBL598001";"";"None";"438.56";"1";"5.06";"25a";"c1cc(C2=NCCN2)ccc1Oc1ccc(-c2cc3ccc(C4=NCCN4)cc3s2)cc1";"IC50";"'='";"18000.0";"nM";"4.75";"";"";"UO_0000065";"10.82";"0.20";"-0.32";"8.18";"0";"CHEMBL1067452";"Inhibition of Bacillus anthracis anthrax lethal factor by FRET assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1157595";"1";"Scientific Literature";"J Med Chem";"2010";"None";""
"CHEMBL2088995";"";"None";"445.32";"0";"2.85";"38";"O=C(NO)[C@H]1[C@@H](OCc2ccccc2)CCN1S(=O)(=O)c1ccc(Cl)c(Cl)c1";"IC50";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"13.15";"0.29";"3.00";"6.10";"0";"CHEMBL2092354";"Inhibition of Bacillus anthracis lethal factor using protease substrate-2 assessed as release of p-nitroaniline measured for 10 mins by spectrophotometric assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL2086233";"1";"Scientific Literature";"Eur J Med Chem";"2012";"None";""
"CHEMBL202508";"";"None";"330.38";"0";"1.33";"45";"Cc1cc(S(=O)(=O)N[C@@H](C(=O)NO)[C@@H](C)C2CC2)ccc1F";"IC50";"'='";"460.0";"nM";"6.34";"";"";"UO_0000065";"19.18";"0.39";"5.01";"6.64";"0";"CHEMBL861855";"Inhibition of LF by MACK assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL1138106";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL2088987";"";"None";"445.32";"0";"2.85";"20";"O=C(NO)[C@H]1C[C@@H](OCc2ccccc2)CN1S(=O)(=O)c1ccc(Cl)c(Cl)c1";"IC50";"'='";"9500.0";"nM";"5.02";"";"";"UO_0000065";"11.28";"0.24";"2.17";"5.23";"0";"CHEMBL2092354";"Inhibition of Bacillus anthracis lethal factor using protease substrate-2 assessed as release of p-nitroaniline measured for 10 mins by spectrophotometric assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL2086233";"1";"Scientific Literature";"Eur J Med Chem";"2012";"None";""
"CHEMBL3634973";"";"None";"437.49";"0";"1.86";"7a";"CC(=O)NCc1ccc(CN([C@H](C)C(=O)NO)S(=O)(=O)c2ccc(F)c(C)c2)cc1";"IC50";"'='";"16000.0";"nM";"4.80";"";"";"UO_0000065";"10.96";"0.22";"2.94";"4.14";"0";"CHEMBL3637360";"Inhibition of Bacillus anthracis Lethal factor after 5 mins by FRET assay";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL3632585";"1";"Scientific Literature";"J Med Chem";"2015";"None";""
"CHEMBL3099000";"";"None";"335.41";"0";"3.71";"18u";"COc1ccc(CCC(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3100684";"Inhibition of Bacillus anthracis lethal factor assessed as MCA-KKVYPYPME[dnp]K amide cleavage after 30 mins by fluorescence plate reader analysis";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL3098056";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";""
"CHEMBL87699";"";"None";"305.38";"0";"3.70";"18s";"Cc1cc(N)c2cc(NC(=O)CCc3ccccc3)ccc2n1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3100684";"Inhibition of Bacillus anthracis lethal factor assessed as MCA-KKVYPYPME[dnp]K amide cleavage after 30 mins by fluorescence plate reader analysis";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL3098056";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";""
"CHEMBL3099027";"";"None";"317.35";"0";"4.12";"18i";"Cc1cc(N)c2cc(NC(=O)c3cc4ccccc4o3)ccc2n1";"IC50";"'='";"90000.0";"nM";"4.05";"";"";"UO_0000065";"12.75";"0.23";"-0.07";"4.99";"0";"CHEMBL3100684";"Inhibition of Bacillus anthracis lethal factor assessed as MCA-KKVYPYPME[dnp]K amide cleavage after 30 mins by fluorescence plate reader analysis";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL3098056";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";""
"CHEMBL3098993";"";"None";"404.47";"1";"5.59";"22c";"Cc1cc(N)c2cc(NC(=O)c3ccc(-c4cccc5ncccc45)cc3)ccc2n1";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"12.36";"0.22";"-0.59";"6.18";"0";"CHEMBL3100684";"Inhibition of Bacillus anthracis lethal factor assessed as MCA-KKVYPYPME[dnp]K amide cleavage after 30 mins by fluorescence plate reader analysis";"B";"BAO_0000357";"single protein format";"Bacillus anthracis";"None";"None";"None";"None";"";"";"";"CHEMBL4372";"Anthrax lethal factor";"Bacillus anthracis";"SINGLE PROTEIN";"CHEMBL3098056";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";""
